"id","invoice_id","product_id","product_name","remark","qty","price","dis","order_date","profit"
"5309","497","0","INTERIOR TRIMS PAINTING R3 TITANIUM",,"1","1200","0.00","2025-05-23","0"
"5320","498","0","POWERTRAIN BLUEPRINT - SATRIA NEO CPS",,"1","9900","0.00","2025-05-23","0"
"5321","498","0","R3 CAMSHAFT SATRIA NEO",,"1","1800","0.00","2025-05-23","0"
"5322","498","0","DSR CF AIRBOX",,"1","1360","0.00","2025-05-23","0"
"5323","498","0","DSR ADJUSTABLE CAM PULLEY",,"1","580","0.00","2025-05-23","0"
"5324","498","0","LIGHT WEIGHT CRANK PULLEY",,"1","430","0.00","2025-05-23","0"
"5325","498","0","WORK AIR FILTER DROP IN",,"1","280","0.00","2025-05-23","0"
"5326","498","0","EXHAUST HEADER R3 CPS",,"1","2400","0.00","2025-05-23","0"
"5327","498","0","EXHAUST SYSTEM FULL STAINLESS STEEL, 1 MID BULLET, 1 CENTRE PIPE, 1 REAR MUFFLER",,"1","5400","0.00","2025-05-23","0"
"5328","498","0","LINKS G4 X ATOM",,"1","5800","0.00","2025-05-23","0"
"5329","498","0","CLUTCH ASSEMBLY EXCEDY HEAVY DUTY",,"1","680","0.00","2025-05-23","0"
"5348","500","0","TENSIONER",,"1","283","0.00","2025-05-23","0"
"5349","500","0","TENSIONER BELT",,"1","68","0.00","2025-05-23","0"
"5350","500","0","RADIATOR HOSES",,"1","163","0.00","2025-05-23","0"
"5351","500","0","WATER PUMP PIPE",,"1","116","0.00","2025-05-23","0"
"5352","500","0","MAIN PULLEY WORKS",,"1","550","0.00","2025-05-23","0"
"5353","500","0","BYPASS HOSE, COOLANT HOSE & THERMOSTAT HOSE",,"1","238","0.00","2025-05-23","0"
"5354","499","0","HEADLAMP PROJECTOR SATRIA NEO",,"1","1800","0.00","2025-05-23","0"
"5355","499","0","HIGH BEAM LED",,"1","280","0.00","2025-05-23","0"
"5356","499","0","FOG LIGHT LED (REFUND)",,"1","-280","0.00","2025-05-23","0"
"5357","499","0","LAMDA SENSOR ECU",,"1","1750","0.00","2025-05-23","0"
"5358","499","0","R3 SIDE MOLDING",,"2","280","0.00","2025-05-23","0"
"5359","499","0","PLUG COVER CPS - FOC",,"1","0","0.00","2025-05-23","0"
"5360","499","0","LINK LOOM A 400 MM",,"1","250","0.00","2025-05-23","0"
"5366","501","0","STEERNG RACK NEO",,"1","750","0.00","2025-05-24","0"
"5367","501","0","BUSH",,"1","150","0.00","2025-05-24","0"
"5368","501","0","FOG LIGHT LED - 1 YEAR WARRANTY",,"1","290","0.00","2025-05-24","0"
"5369","501","0","SMALL LIGHT LED",,"1","110","0.00","2025-05-24","0"
"5370","501","0","LABOUR",,"1","350","0.00","2025-05-24","0"
"5409","504","0","REAR BONNET DAMPER",,"2","65","0.00","2025-05-27","0"
"5410","504","0","DOORKNOB BASE & KNOB",,"1","40","0.00","2025-05-27","0"
"5493","507","0","ENGINE OIL MOTUL 10W-40 ",,"1","250","0.00","2025-05-30","0"
"5494","507","0","GEAR OIL MOTUL GEAR 300",,"2","225","0.00","2025-05-30","0"
"5495","507","0","OIL FILTER",,"1","15","0.00","2025-05-30","0"
"5496","507","0","TIMING BELT ORI ",,"1","430","0.00","2025-05-30","0"
"5497","507","0","TENSIONER ORI ",,"1","260","0.00","2025-05-30","0"
"5498","507","0","WATER PUMP OEM",,"1","280","0.00","2025-05-30","0"
"5499","507","0","ENGINE MOUNTING ORI ",,"1","480","0.00","2025-05-30","0"
"5500","507","0","CAMPRO DSR CAM PULLEY",,"1","850","0.00","2025-05-30","0"
"5501","507","0","EXHAUST FLEXIBLE PIPE REPLACE",,"1","280","0.00","2025-05-30","0"
"5502","507","0","VALVE COVER BUSH & GASKET",,"1","165","0.00","2025-05-30","0"
"5503","507","0","COOLANT ",,"2","35","0.00","2025-05-30","0"
"5504","507","0","RAISE ADJUSTABLE",,"1","120","0.00","2025-05-30","0"
"5505","507","0","STEERING RE-WRAP ALCANTARA",,"1","750","0.00","2025-05-30","0"
"5506","507","0","CAM DAILING",,"1","600","0.00","2025-05-30","0"
"5507","507","0","VALVE COVER LABOUR REPLACEMENT & RESPRAY",,"1","250","0.00","2025-05-30","0"
"5508","507","0","SERVICE RADIATOR & REPLACE TOP FIBRE",,"1","180","0.00","2025-05-30","0"
"5509","507","0","THERMOSTAT",,"1","98","0.00","2025-05-30","0"
"5510","507","0","HORN",,"1","120","0.00","2025-05-30","0"
"5511","507","0","VALVE COVER ADDITIONAL",,"1","180","0.00","2025-05-30","0"
"5512","507","0","ALINGMENT & CAMBER",,"1","100","0.00","2025-05-30","0"
"5513","507","0","BRIDGESTONE POTENZA RE 004",,"4","290","0.00","2025-05-30","0"
"5514","507","0","LABOUR TO SOLVE OIL SUMP LEAK, GEAR SUMP LEAK, & REPLACE ENGINE MOUNTING",,"1","350","0.00","2025-05-30","0"
"5515","509","0","BULB",,"1","15","0.00","2025-05-31","0"
"5516","509","0","PETROL",,"1","50","0.00","2025-05-31","0"
"5517","510","0","ENGINE OIL MOTUL 10W-40",,"1","250","0.00","2025-05-31","0"
"5518","510","0","OIL FILTER",,"1","15","0.00","2025-05-31","0"
"5519","510","0","ALINGMENT CAMBER",,"1","120","0.00","2025-05-31","0"
"5520","511","0","TPI LOCK NUT SATRIA NEO BLACK",,"1","320","0.00","2025-05-31","0"
"5568","508","0","INSIDE OUTSIDE PAINTING STRIP DOWN ",,"1","8500","0.00","2025-05-30","0"
"5569","508","0","WINDSCREEN RUBBER FRONT & REAR WITH LABOUR",,"1","500","0.00","2025-05-30","0"
"5570","508","0","INTERIOR TRIMS PAINTING",,"1","1500","0.00","2025-05-30","0"
"5571","508","0","COMPLETE CHASSIS REPLACEMENT WITH ANTIRUST (EXP BRAKES)",,"1","7000","0.00","2025-05-30","0"
"5572","508","0","POWER STEERING CONVERSION (NEW STEERING RACK)",,"1","1500","0.00","2025-05-30","0"
"5573","508","0","DOOR WEATHER MOLDING",,"4","67","0.00","2025-05-30","0"
"5574","508","0","DOOR HANDLE",,"4","48","0.00","2025-05-30","0"
"5575","508","0","REAR BUMPER MOLDING RUBBER",,"2","53","0.00","2025-05-30","0"
"5576","508","0","REAR SPOILER FOAM TYPE NEW ",,"1","390","0.00","2025-05-30","0"
"5577","508","0","REAR REVERSE LAMP",,"2","63","0.00","2025-05-30","0"
"5578","508","0","WHOLE CAR BUMPER & DOOR MOLDING RUBBER",,"1","230","0.00","2025-05-30","0"
"5579","508","0","FRONT LEFT SIGNAL",,"1","75","0.00","2025-05-30","0"
"5580","508","0","FRONT WINDSCREEN",,"1","450","0.00","2025-05-30","0"
"5581","508","0","WIPER ARM",,"1","83","0.00","2025-05-30","0"
"5582","508","0","AIRCOND VENT",,"4","35","0.00","2025-05-30","0"
"5583","508","0","FRONT RIGHT SIGNAL",,"1","75","0.00","2025-05-30","0"
"5584","508","0","DRIVER DOOR INNER MOLDING",,"1","70","0.00","2025-05-30","0"
"5585","508","0","DOOR LOCK SET",,"1","380","0.00","2025-05-30","0"
"5586","508","0","REAR LEFT INNER MOLDING ",,"1","70","0.00","2025-05-30","0"
"5587","508","0","FRONT SIGNAL PAIR",,"1","55","0.00","2025-05-30","0"
"5588","508","0","WINDOW BRACKET REAR",,"2","80","0.00","2025-05-30","0"
"5589","508","0","METER REPAIR",,"1","150","0.00","2025-05-30","0"
"5590","508","0","REAR WIPER",,"1","35","0.00","2025-05-30","0"
"5591","508","0","REFUND FOR REAR WINDSCREEN MOLDING",,"1","-250","0.00","2025-05-30","0"
"5592","506","0","INJECTOR WITH FUEL RAIL - HALFCUT (1 WEEK WARRANTY)",,"1","250","0.00","2025-05-29","0"
"5593","506","0","POWER STEERING PRESURE HOSE",,"1","230","0.00","2025-05-29","0"
"5594","505","0","SEAT COVER SET",,"1","950","0.00","2025-05-27","0"
"5595","505","0","DOOR BOARD NEW",,"4","113","0.00","2025-05-27","0"
"5596","503","0","WIPER LINK INSTALLATION",,"1","100","0.00","2025-05-27","0"
"5604","494","0","RADIATOR TOP HOSE",,"1","35","0.00","2025-05-21","0"
"5605","494","0","RADIATOR BOTTOM HOSE",,"1","35","0.00","2025-05-21","0"
"5606","494","0","SPARK PLUG",,"1","40","0.00","2025-05-21","0"
"5607","494","0","U HOSE",,"1","40","0.00","2025-05-21","0"
"5608","494","0","BYPASS HOSE",,"2","20","0.00","2025-05-21","0"
"5609","494","0","VALVE COVER GASKET",,"1","45","0.00","2025-05-21","0"
"5610","494","0","CLUTCH ASSEMBLY EXCEDY",,"1","244","0.00","2025-05-21","0"
"5611","494","0","DRIVESHAFT",,"1","440","0.00","2025-05-21","0"
"5612","494","0","WATERPUMP PIPE",,"1","63","0.00","2025-05-21","0"
"5613","494","0","FLYWHEEL OIL SEAL",,"1","78","0.00","2025-05-21","0"
"5614","494","0","GEARBOX REMOVE CLEAN & REPLACE OIL SEAL, BEARING & GEARS USE BACK, RESPRAY HIGH TEMPERATURE SILVER",,"1","850","0.00","2025-05-21","0"
"5615","494","0","ENGINE OIL MOTUL SEMI 10W-40 ",,"1","250","0.00","2025-05-21","0"
"5616","494","0","GEAR OIL MOTUL GEAR 300 ",,"2","220","0.00","2025-05-21","0"
"5617","494","0","RESOVOIR SPARE TANK",,"1","85","0.00","2025-05-21","0"
"5618","494","0","LABOUR",,"1","450","0.00","2025-05-21","0"
"5619","495","0","KNUCKLE FRONT RIGHT USED",,"1","150","0.00","2025-05-21","0"
"5620","495","0","DRIVER SIDE WINDOW REGULATOR ",,"1","205","0.00","2025-05-21","0"
"5621","495","0","POWER STEERING BUSH",,"1","20","0.00","2025-05-21","0"
"5622","495","0","WIPER",,"1","40","0.00","2025-05-21","0"
"5623","495","0","ROOF MOLDING ORI 1 PCS (REFUND)",,"1","-210","0.00","2025-05-21","0"
"5652","513","0","Neo Rs Front Bumper (used)",,"1","1000","0.00","2025-06-10","0"
"5653","513","0","Neo R3 rear Bumper (used)",,"1","850","0.00","2025-06-10","0"
"5654","514","0","GEARBOX OIL SUMP SEAL",,"1","55","0.00","2025-06-11","0"
"5655","514","0","FUEL FILTER",,"1","45","0.00","2025-06-11","0"
"5656","515","0","WIRING REPAIR - FUEL PUMP SOCKET (NO WARRANTY)",,"1","180","0.00","2025-06-11","0"
"5657","515","0","FUEL PUMP RELAY (NO WARRANTY)",,"1","45","0.00","2025-06-11","0"
"5658","515","0","BATTERY NS60 CENTURY (1 YEAR WARRANTY)",,"1","210","0.00","2025-06-11","0"
"5659","512","0","Neo Rs Front Bumper (used)",,"1","1000","0.00","2025-06-10","0"
"5660","512","0","Neo R3 rear Bumper (used)",,"1","850","0.00","2025-06-10","0"
"5661","502","0","4G93 TCU ",,"1","550","0.00","2025-05-24","0"
"5662","502","0","WIRING REPAIR",,"1","450","0.00","2025-05-24","0"
"5663","502","0","WIRING SOCKET",,"3","85","0.00","2025-05-24","0"
"5664","502","0","POWER WINDOW MOTOR",,"1","75","0.00","2025-05-24","0"
"5665","502","0","GROUNDING CABLE",,"2","60","0.00","2025-05-24","0"
"5666","502","0","NEGATIVE QUICK RELEASE",,"1","90","0.00","2025-05-24","0"
"5667","502","0","WIPER MOTOR UPGRADED",,"1","330","0.00","2025-05-24","0"
"5668","502","0","LOWER ARM ",,"1","228","0.00","2025-05-24","0"
"5669","502","0","EXHAUST SENSOR HALFCUT",,"1","150","0.00","2025-05-24","0"
"5670","502","0","ALINGMENT & CAMBER",,"1","150","0.00","2025-05-24","0"
"5671","502","0","LABOUR LOWER ARM",,"1","50","0.00","2025-05-24","0"
"5672","491","0","Skim Block Deck Minimum",,"1","350","0.00","2025-05-20","0"
"5673","491","0","Skim Head Minimum",,"1","190","0.00","2025-05-20","0"
"5674","491","0","Performance Valve & Seat Cut",,"1","980","0.00","2025-05-20","0"
"5675","491","0","Rebore Cylinder Oversize 1.00mm Piston",,"1","550","0.00","2025-05-20","0"
"5676","491","0","Crankshaft - Check for Bend & Polish",,"1","350","0.00","2025-05-20","0"
"5677","491","0","Piston Pin - Polish & Fit Pin",,"4","90","0.00","2025-05-20","0"
"5678","491","0","Gasket Top Set ",,"1","480","0.00","2025-05-20","0"
"5679","491","0","Piston Rings 1.00mm ",,"1","280","0.00","2025-05-20","0"
"5680","491","0","Main Bearing 0.25mm ",,"1","250","0.00","2025-05-20","0"
"5681","491","0","Connecting Rod Bearing 0.25mm ",,"1","240","0.00","2025-05-20","0"
"5682","491","0","Thrust Washer",,"1","110","0.00","2025-05-20","0"
"5683","491","0","Timing Belt Set 4G93",,"1","480","0.00","2025-05-20","0"
"5684","491","0","Auto Tensioner",,"1","380","0.00","2025-05-20","0"
"5685","491","0","Water Jacket ",,"11","18","0.00","2025-05-20","0"
"5686","491","0","Water Pump",,"1","235","0.00","2025-05-20","0"
"5687","491","0","Water Pump Pipe",,"1","216","0.00","2025-05-20","0"
"5688","491","0","Thermostat",,"1","98","0.00","2025-05-20","0"
"5689","491","0","Spark Plug BKR6E 11 ",,"4","18","0.00","2025-05-20","0"
"5690","491","0","Flywheel Oil Seal ",,"1","95","0.00","2025-05-20","0"
"5691","491","0","Oil Filter",,"1","15","0.00","2025-05-20","0"
"5692","491","0","Repaint Engine",,"1","350","0.00","2025-05-20","0"
"5693","491","0","Intake & Exhaust Valve",,"16","42","0.00","2025-05-20","0"
"5694","491","0","Piston",,"1","650","0.00","2025-05-20","0"
"5695","491","0","Regrid Crankshaft to Oversize 0.25m",,"1","580","0.00","2025-05-20","0"
"5696","491","0","Cylinder Head - Used",,"1","630","0.00","2025-05-20","0"
"5697","491","0","Cylinder Sleeve",,"4","425","0.00","2025-05-20","0"
"5698","491","0","Crank Pulley Works",,"1","450","0.00","2025-05-20","0"
"5699","491","0","Oil Pump 4g93",,"1","480","0.00","2025-05-20","0"
"5700","491","0","Throttle Body",,"1","550","0.00","2025-05-20","0"
"5701","491","0","Labour for Rebuilt Engine ( Blueprint )",,"1","3500","0.00","2025-05-20","0"
"5705","516","0","TPMS ",,"1","930","0.00","2025-06-12","0"
"5706","516","0","HONEY COMB GRILL",,"1","250","0.00","2025-06-12","0"
"5707","516","0","HEADLAMP PPF PROTECTION",,"1","350","0.00","2025-06-12","0"
"5708","517","0","DASHBOARD SATRIA GTI USED",,"1","250","0.00","2025-06-14","0"
"5739","519","0","RADIATOR DOUBLE LAYER",,"1","270","0.00","2025-06-18","0"
"5740","519","0","WIPER RESOVOIR TANK ",,"1","75","0.00","2025-06-18","0"
"5741","519","0","WIPER TANK MOTOR",,"1","35","0.00","2025-06-18","0"
"5742","519","0","FAN BELT",,"1","36","0.00","2025-06-18","0"
"5743","519","0","AC BELT",,"1","24","0.00","2025-06-18","0"
"5744","519","0","ALTERNATOR BELT",,"1","33","0.00","2025-06-18","0"
"5745","519","0","RADIATOR CAP",,"1","35","0.00","2025-06-18","0"
"5746","519","0","TOYOTA COOLANT ",,"2","44","0.00","2025-06-18","0"
"5747","519","0","LABOUR",,"1","180","0.00","2025-06-18","0"
"5756","521","0","ENGINE OIL MOTUL",,"1","250","0.00","2025-06-20","0"
"5757","521","0","OIL FILTER",,"1","15","0.00","2025-06-20","0"
"5758","521","0","FUES",,"1","5","0.00","2025-06-20","0"
"5759","521","0","DRIVESHAFT OIL SEAL",,"1","30","0.00","2025-06-20","0"
"5760","521","0","LOWER ARM RH COMPLIMENTARY (FOC)",,"1","0","0.00","2025-06-20","0"
"5761","521","0","ALINGMENT",,"1","60","0.00","2025-06-20","0"
"5762","521","0","AIRCOND BYPASS HOSE ",,"1","45","0.00","2025-06-20","0"
"5763","521","0","LABOUR SERVICE & REPLACE OIL SEAL ",,"1","150","0.00","2025-06-20","0"
"5823","520","0","ENGINE OIL MOTUL",,"1","250","0.00","2025-06-20","0"
"5824","520","0","OIL FILTER",,"1","15","0.00","2025-06-20","0"
"5825","520","0","METER GEAR REPAIR",,"1","130","0.00","2025-06-20","0"
"5826","520","0","GEARBOX TREATMENT",,"1","120","0.00","2025-06-20","0"
"5827","520","0","HEADLAMP ORI AL",,"1","480","0.00","2025-06-20","0"
"5828","520","0","METER CABLE ",,"1","60","0.00","2025-06-20","0"
"5829","520","0","LABOUR SERVICE, REPLACE HEADLAMP & METER",,"1","120","0.00","2025-06-20","0"
"5837","522","0","ENGINE KOSONG NEW CAMPRO - TRADE IN +  OLD ENGINE DEPOSIT",,"1","5400","0.00","2025-06-24","0"
"5838","522","0","TIMING BELT ORI",,"1","450","0.00","2025-06-24","0"
"5839","522","0","THERMOSTAT",,"1","98","0.00","2025-06-24","0"
"5840","522","0","ENGINE OIL MOTUL 10W-40",,"1","250","0.00","2025-06-24","0"
"5841","522","0","TOYOTA COOLANT",,"2","45","0.00","2025-06-24","0"
"5842","522","0","ENGINE MOUNTING",,"1","430","0.00","2025-06-24","0"
"5843","522","0","RADIATOR TOP HOSE",,"1","60","0.00","2025-06-24","0"
"5844","522","0","RADIATOR BOTTOM HOSE",,"1","90","0.00","2025-06-24","0"
"5845","522","0","WATER PUMP METER PIPE",,"1","128","0.00","2025-06-24","0"
"5846","522","0","WATER PUMP BYPASS HOSE",,"1","75","0.00","2025-06-24","0"
"5847","522","0","SPARK PLUG",,"1","80","0.00","2025-06-24","0"
"5848","522","0","INTAKE MANIFOLD GASKET",,"1","45","0.00","2025-06-24","0"
"5849","522","0","EXHAUST MANIFOLD GASKET",,"1","60","0.00","2025-06-24","0"
"5850","522","0","WATER PUMP OEM",,"1","120","0.00","2025-06-24","0"
"5851","522","0","RADIATOR SEVICE",,"1","150","0.00","2025-06-24","0"
"5852","522","0","POWER STEERING FLUID",,"1","45","0.00","2025-06-24","0"
"5853","522","0","VALVE COVER BREATHER HOSE 2 PCS",,"1","110","0.00","2025-06-24","0"
"5854","522","0","POWER STEERING HOSES 2 PCS",,"1","90","0.00","2025-06-24","0"
"5855","522","0","LALAMOVE",,"1","100","0.00","2025-06-24","0"
"5856","522","0","STEERING RACK (3 MONTHS WARRANTY TAIWAN)",,"1","650","0.00","2025-06-24","0"
"5857","522","0","LABOUR REMOVE & INSTALL ENGINE",,"1","850","0.00","2025-06-24","0"
"5858","522","0","DEPOSIT PAID",,"1","-7500","0.00","2025-06-24","0"
"5870","525","0","REAR BUMPER REPAIR & RESPRAY",,"1","400","0.00","2025-06-24","0"
"5871","523","0","ENGINE OIL MOTUL",,"1","250","0.00","2025-06-24","0"
"5872","523","0","OIL FILTER",,"1","15","0.00","2025-06-24","0"
"5873","523","0","CENTRAL LOCK RELAY",,"1","140","0.00","2025-06-24","0"
"5874","523","0","DRIVER CENTRAL LOCK",,"1","45","0.00","2025-06-24","0"
"5875","523","0","PASSENGER CENTRAL LOCK (FOC)",,"1","0","0.00","2025-06-24","0"
"5876","523","0","GEAR OIL MOTUL ",,"2","225","0.00","2025-06-24","0"
"5877","523","0","LABOUR  SERVICE",,"1","100","0.00","2025-06-24","0"
"5878","524","0","INJECTOR SERVICE",,"1","250","0.00","2025-06-24","0"
"5879","524","0","METER REPAIR ",,"1","420","0.00","2025-06-24","0"
"5880","524","0","FUEL FILTER",,"1","45","0.00","2025-06-24","0"
"5881","524","0","GEARBOX SEAL",,"1","30","0.00","2025-06-24","0"
"5882","524","0","FUEL PUMP ORI USED",,"1","400","0.00","2025-06-24","0"
"5895","527","0","MOTUL GEAR 300 LS - WURTH TREATMENT (FOC)",,"2","230","0.00","2025-06-27","0"
"5896","526","0","EXHAUST MUFFLER ZC32S - USED",,"1","750","0.00","2025-06-26","0"
"5897","526","0","EXHAUST SENSOR ZC32S - USED",,"1","350","0.00","2025-06-26","0"
"5898","526","0","NEGATIVE CABLE (GROUND) 700 AMP",,"1","85","0.00","2025-06-26","0"
"5899","526","0","EXHAUST BRACKET WELDING & GASKET",,"1","130","0.00","2025-06-26","0"
"5900","526","0","TOYOTA COOLANT",,"2","45","0.00","2025-06-26","0"
"5901","526","0","DIAGNOSTIC & LABOUR",,"1","170","0.00","2025-06-26","0"
"5902","518","0","ENGINE OIL MOTUL 10W-400, OIL FILTER PROTON & LABOUR SERVICE",,"1","250","0.00","2025-06-14","0"
"5911","528","0","CATLESS DOWNPIPE",,"1","450","0.00","2025-06-27","0"
"5912","528","0","MID PIPE BULLET",,"1","450","0.00","2025-06-27","0"
"5913","528","0","EXHAUST TIP",,"1","150","0.00","2025-06-27","0"
"5914","528","0","ENGINE MOTUL FULLY ",,"1","250","0.00","2025-06-27","0"
"5915","528","0","OIL FILTER VW",,"1","65","0.00","2025-06-27","0"
"5916","528","0","FUEL FILTER ORI",,"1","245","0.00","2025-06-27","0"
"5917","528","0","LABOUR REAR PIPE",,"1","250","0.00","2025-06-27","0"
"5918","528","0","LABOUR - ENGINE WASH, ENGINE MOUNTING, SERVICE",,"1","350","0.00","2025-06-27","0"
"5919","529","0","CATTLESS DOWNPIPE",,"1","550","0.00","2025-06-27","0"
"5920","530","8","DSR Delrin Gear Shift Knob ",,"1","152","0.00","2025-07-02","0"
"5924","531","0","REAR DOOR RE-SPRAY",,"1","450","0.00","2025-07-02","0"
"5925","531","0","REAR QUARTER PANEL RE-SPRAY",,"1","450","0.00","2025-07-02","0"
"5926","531","0","BODY KNOCKING",,"1","450","0.00","2025-07-02","0"
"5999","534","0","KIA FORTE ECU REPAIR - 1 MONTH WARRANTY",,"1","1250","0.00","2025-07-02","0"
"6000","534","0","PLUG COVER ORI",,"1","270","0.00","2025-07-02","0"
"6001","534","0","DOWN PIPE BY-PASS",,"1","600","0.00","2025-07-02","0"
"6002","534","0","EMGINE OIL FILTER",,"1","270","0.00","2025-07-02","0"
"6005","533","0","INTAKE MANIFOLD CPS NEW",,"1","1800","0.00","2025-07-02","0"
"6006","533","0","TIMING BELT ORI",,"1","450","0.00","2025-07-02","0"
"6007","533","0","WATERPUMP OEM",,"1","120","0.00","2025-07-02","0"
"6008","533","0","CAM DAILING",,"1","550","0.00","2025-07-02","0"
"6009","533","0","TENSIONER ORIGINAL",,"1","370","0.00","2025-07-02","0"
"6010","533","0","VALVE COVER GASKET & BUSH",,"1","190","0.00","2025-07-02","0"
"6011","533","0","VALVE COVER RE-SPRAY",,"1","250","0.00","2025-07-02","0"
"6012","533","0","SPARK PLUGS IRIDIUM",,"1","230","0.00","2025-07-02","0"
"6013","533","0","RADIATOR BOTTOM HOSE",,"1","80","0.00","2025-07-02","0"
"6014","533","0","THERMOSTAT ORI",,"1","75","0.00","2025-07-02","0"
"6015","533","0","COOLANT 2 BOTTLE",,"2","40","0.00","2025-07-02","0"
"6016","533","0","DRIVESHAF TOIL SEAL",,"2","45","0.00","2025-07-02","0"
"6017","533","0","DRIVESHAF PROTECH 1 PAIR - 1 YEAR WARRANTY",,"1","630","0.00","2025-07-02","0"
"6018","533","0","GEAR OIL MOTUL GEAR 300",,"2","240","0.00","2025-07-02","0"
"6019","533","0","ENGINE OIL MOTUL 4100 10W-40",,"1","250","0.00","2025-07-02","0"
"6020","533","0","GEARBOX SENSOR 1",,"1","72","0.00","2025-07-02","0"
"6021","533","0","EXHAUST FLEXIBLE PIPE",,"1","280","0.00","2025-07-02","0"
"6022","533","0","FAN BELT ORIGINAL",,"1","64","0.00","2025-07-02","0"
"6023","533","0","FUEL FILTER",,"1","45","0.00","2025-07-02","0"
"6024","533","0","LABOUR",,"1","1100","0.00","2025-07-02","0"
"6025","532","0","FRONT ABSORBER KYB",,"2","270","0.00","2025-07-02","0"
"6026","532","0","REAR ABSORBER KYB",,"2","234","0.00","2025-07-02","0"
"6027","532","0","REAR SUSPENSION ARM SHORT",,"2","163","0.00","2025-07-02","0"
"6028","532","0","REAR LOWER ARM ORIGINAL",,"2","145","0.00","2025-07-02","0"
"6029","532","0","FRONT TOP MOUNT",,"2","148","0.00","2025-07-02","0"
"6030","532","0","REAR TOP MOUNT BUSH",,"1","60","0.00","2025-07-02","0"
"6031","532","0","REAR SPRING CUSHION",,"1","60","0.00","2025-07-02","0"
"6032","532","0","REAR ABSORBER BUMP STOP",,"2","42","0.00","2025-07-02","0"
"6033","532","0","FRONT ABSORBER DUST COVER",,"2","45","0.00","2025-07-02","0"
"6034","532","0","TIE ROD 555",,"2","120","0.00","2025-07-02","0"
"6035","532","0","RACK END 555",,"2","110","0.00","2025-07-02","0"
"6036","532","0","LOWER ARM BALL JOINT ORI",,"2","160","0.00","2025-07-02","0"
"6037","532","0","LOWER ARM BUSH 4PCS & MACHINE SHOP",,"1","520","0.00","2025-07-02","0"
"6038","532","0","LABOUR & ALINGMENT",,"1","580","0.00","2025-07-02","0"
"6077","537","0","STEERING RE-WRAP, ALCANTARA - ORI LOOKS",,"1","750","0.00","2025-07-08","0"
"6078","537","0","SEAT REPAIR DRIVER SIDE,  CARBON FIBRE X2,  ALCANTARA RED X2, CENTRE NAPPA LEATHER",,"1","800","0.00","2025-07-08","0"
"6079","537","0","INTERIOR CLEANING, SEATS & CARPET STEAM  CLEANING",,"1","350","0.00","2025-07-08","0"
"6080","538","0","NEW EXHAUST SYSTEM MATOLA REAR MUFFLER",,"1","720","0.00","2025-07-08","0"
"6081","538","0","R3 MID PIPE WITH 2 BULLET USED SET",,"1","900","0.00","2025-07-08","0"
"6084","539","0","METER LED REPLACE BULB, LCD & CLEAR PLATE",,"1","600","0.00","2025-07-08","0"
"6085","539","0","RADIO SCREEN LCD REPLACE",,"1","150","0.00","2025-07-08","0"
"6113","535","0","TINTED 85% HEAT REJECTION, 99% UV REJECTION",,"1","600","0.00","2025-07-08","0"
"6114","535","0","PAINT TOUCH UP UNDER BODY KNOCKING ACCIDENT AREA",,"1","350","0.00","2025-07-08","0"
"6115","535","0","SCREW VISIBLE",,"4","40","0.00","2025-07-08","0"
"6116","535","0","PEDAL KIT",,"1","228","0.00","2025-07-08","0"
"6117","535","0","REAR ABSORBER CUP",,"2","48","0.00","2025-07-08","0"
"6118","535","0","DASHCAM FRONT & REAR",,"1","650","0.00","2025-07-08","0"
"6119","535","0","AMPLIFIRE WORKMANSHIP LABOUR WIRING",,"1","200","0.00","2025-07-08","0"
"6132","540","0","TIE ROD 555",,"2","120","0.00","2025-07-10","0"
"6133","540","0","RACK END 555",,"2","110","0.00","2025-07-10","0"
"6134","540","0","CAM DAILING",,"1","600","0.00","2025-07-10","0"
"6135","540","0","ALINGMENT & CAMBER",,"1","120","0.00","2025-07-10","0"
"6136","540","0","PETROL RON 97",,"1","50","0.00","2025-07-10","0"
"6137","540","0","LABOUR TIE ROD",,"1","100","0.00","2025-07-10","0"
"6140","541","0","CF ROOF PANEL",,"1","4940","0.00","2025-07-15","0"
"6141","541","0","3M EPOXY GLUE",,"1","525","0.00","2025-07-15","0"
"6155","544","0","Battery-Myvi","VEB 5565","1","295","0.00","2025-07-22","0"
"6156","544","0","BREAKDOWN  SERVICE",,"1","30","0.00","2025-07-22","0"
"6164","545","0","MICHELIN PRIMACY 5 225/40R/18",,"4","690","0.00","2025-07-24","0"
"6165","545","0","ALINGMENT",,"1","120","0.00","2025-07-24","0"
"6166","545","0","TPMS",,"1","480","0.00","2025-07-24","0"
"6167","545","0","TPI LOCK NUT CHROME",,"1","330","0.00","2025-07-24","0"
"6168","545","0","TPMS INSTALLATION",,"1","120","0.00","2025-07-24","0"
"6169","545","0","ADJUST CAMBER & CASTER FRONT",,"4","65","0.00","2025-07-24","0"
"6170","545","0","DEPOSIT PAID",,"1","-2760","0.00","2025-07-24","0"
"6171","542","0","ENGINE OIL REVENOL 5W-30 FULLY",,"1","438","0.00","2025-07-17","0"
"6172","542","0","OIL FILTER BMW ORI",,"1","90","0.00","2025-07-17","0"
"6173","542","0","ALINGMENT",,"1","120","0.00","2025-07-17","0"
"6174","542","0","CROSS TYRE",,"1","40","0.00","2025-07-17","0"
"6175","542","0","LABOUR SERVICE",,"1","50","0.00","2025-07-17","0"
